2025-7-14 16:26:11-log: Cannot access game frame or container.
2025-7-14 16:26:11-debug: asset-db:require-engine-code (504ms)
2025-7-14 16:26:11-log: meshopt wasm decoder initialized
2025-7-14 16:26:11-log: [box2d]:box2d wasm lib loaded.
2025-7-14 16:26:11-log: [bullet]:bullet wasm lib loaded.
2025-7-14 16:26:11-log: Cocos Creator v3.8.3
2025-7-14 16:26:11-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:25.54MB, end 77.79MB, increase: 52.25MB
2025-7-14 16:26:11-debug: [Assets Memory track]: asset-db-plugin-register: programming start:78.53MB, end 82.13MB, increase: 3.61MB
2025-7-14 16:26:12-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:204.18MB, end 207.37MB, increase: 3.19MB
2025-7-14 16:26:12-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:77.80MB, end 207.45MB, increase: 129.65MB
2025-7-14 16:26:12-debug: [Assets Memory track]: asset-db-plugin-register: builder start:82.15MB, end 203.96MB, increase: 121.81MB
2025-7-14 16:26:12-debug: run package(openharmony) handler(enable) start
2025-7-14 16:26:12-debug: [Assets Memory track]: asset-db-plugin-register: project start:78.40MB, end 207.43MB, increase: 129.03MB
2025-7-14 16:26:12-debug: run package(openharmony) handler(enable) success!
2025-7-14 16:26:13-debug: run package(oppo-mini-game) handler(enable) start
2025-7-14 16:26:13-debug: run package(oppo-mini-game) handler(enable) success!
2025-7-14 16:26:13-debug: run package(runtime-dev-tools) handler(enable) success!
2025-7-14 16:26:13-debug: run package(taobao-mini-game) handler(enable) start
2025-7-14 16:26:13-debug: run package(taobao-mini-game) handler(enable) success!
2025-7-14 16:26:13-debug: run package(vivo-mini-game) handler(enable) start
2025-7-14 16:26:13-debug: run package(vivo-mini-game) handler(enable) success!
2025-7-14 16:26:13-debug: run package(web-desktop) handler(enable) success!
2025-7-14 16:26:13-debug: run package(runtime-dev-tools) handler(enable) start
2025-7-14 16:26:13-debug: run package(web-mobile) handler(enable) start
2025-7-14 16:26:13-debug: run package(web-desktop) handler(enable) start
2025-7-14 16:26:13-debug: run package(wechatgame) handler(enable) start
2025-7-14 16:26:13-debug: run package(wechatgame) handler(enable) success!
2025-7-14 16:26:13-debug: run package(web-mobile) handler(enable) success!
2025-7-14 16:26:13-debug: run package(wechatprogram) handler(enable) start
2025-7-14 16:26:13-debug: run package(windows) handler(enable) start
2025-7-14 16:26:13-debug: run package(wechatprogram) handler(enable) success!
2025-7-14 16:26:13-debug: run package(windows) handler(enable) success!
2025-7-14 16:26:13-debug: run package(xiaomi-quick-game) handler(enable) start
2025-7-14 16:26:13-debug: run package(xiaomi-quick-game) handler(enable) success!
2025-7-14 16:26:13-debug: run package(cocos-service) handler(enable) start
2025-7-14 16:26:13-debug: run package(cocos-service) handler(enable) success!
2025-7-14 16:26:13-debug: run package(im-plugin) handler(enable) start
2025-7-14 16:26:13-debug: run package(im-plugin) handler(enable) success!
2025-7-14 16:26:13-debug: run package(placeholder) handler(enable) start
2025-7-14 16:26:13-debug: run package(placeholder) handler(enable) success!
2025-7-14 16:26:13-debug: asset-db:worker-init: initPlugin (1373ms)
2025-7-14 16:26:13-debug: [Assets Memory track]: asset-db:worker-init start:25.54MB, end 203.96MB, increase: 178.42MB
2025-7-14 16:26:13-debug: Run asset db hook programming:beforePreStart ...
2025-7-14 16:26:13-debug: Run asset db hook programming:beforePreStart success!
2025-7-14 16:26:13-debug: Run asset db hook engine-extends:beforePreStart success!
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunksbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default-terrainbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_cubemapbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_contentbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_fontsbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: Run asset db hook engine-extends:beforePreStart ...
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_materialsbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_renderpipelinebackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_prefabbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_skyboxbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_uibackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\dependenciesbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\effectsbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\physicsbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\toolsbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: asset-db:worker-init (2826ms)
2025-7-14 16:26:13-debug: asset-db-hook-programming-beforePreStart (144ms)
2025-7-14 16:26:13-debug: asset-db-hook-engine-extends-beforePreStart (144ms)
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\builtinbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\lighting-modelsbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\legacybackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\commonbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\gizmobackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\post-processbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\shading-entriesbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\surfacesbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-clipbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-graphbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-graph-variantbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-maskbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\auto-atlasbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\label-atlasbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\effect-headerbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\effectbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\materialbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\physics-materialbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\render-pipelinebackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\render-texturebackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\scenebackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\typescriptbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmapbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_fonts\builtin-freetypebackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\terrainbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\prefabbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_prefab\3dbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_prefab\2dbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_prefab\lightbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_prefab\effectsbackground: #aaff85; color: #000;color: #000;
2025-7-14 16:26:13-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\dependencies\texturesbackground: #aaff85; color: #000;color: #000;
