2025-9-26 15:06:05-log: Cannot access game frame or container.
2025-9-26 15:06:05-debug: asset-db:require-engine-code (523ms)
2025-9-26 15:06:05-log: meshopt wasm decoder initialized
2025-9-26 15:06:05-log: [box2d]:box2d wasm lib loaded.
2025-9-26 15:06:06-log: [bullet]:bullet wasm lib loaded.
2025-9-26 15:06:06-log: Cocos Creator v3.8.3
2025-9-26 15:06:06-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:24.53MB, end 77.87MB, increase: 53.34MB
2025-9-26 15:06:07-debug: [Assets Memory track]: asset-db-plugin-register: builder start:82.20MB, end 204.11MB, increase: 121.91MB
2025-9-26 15:06:06-debug: [Assets Memory track]: asset-db-plugin-register: programming start:78.63MB, end 82.18MB, increase: 3.55MB
2025-9-26 15:06:07-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:204.33MB, end 207.41MB, increase: 3.08MB
2025-9-26 15:06:07-debug: [Assets Memory track]: asset-db-plugin-register: project start:78.51MB, end 207.48MB, increase: 128.97MB
2025-9-26 15:06:07-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:77.88MB, end 207.49MB, increase: 129.61MB
2025-9-26 15:06:07-debug: run package(runtime-dev-tools) handler(enable) start
2025-9-26 15:06:07-debug: run package(runtime-dev-tools) handler(enable) success!
2025-9-26 15:06:07-debug: run package(taobao-mini-game) handler(enable) start
2025-9-26 15:06:07-debug: run package(vivo-mini-game) handler(enable) success!
2025-9-26 15:06:07-debug: run package(oppo-mini-game) handler(enable) start
2025-9-26 15:06:07-debug: run package(taobao-mini-game) handler(enable) success!
2025-9-26 15:06:07-debug: run package(oppo-mini-game) handler(enable) success!
2025-9-26 15:06:07-debug: run package(vivo-mini-game) handler(enable) start
2025-9-26 15:06:07-debug: run package(web-desktop) handler(enable) start
2025-9-26 15:06:07-debug: run package(web-mobile) handler(enable) success!
2025-9-26 15:06:07-debug: run package(web-desktop) handler(enable) success!
2025-9-26 15:06:07-debug: run package(wechatgame) handler(enable) start
2025-9-26 15:06:07-debug: run package(wechatprogram) handler(enable) start
2025-9-26 15:06:07-debug: run package(wechatprogram) handler(enable) success!
2025-9-26 15:06:07-debug: run package(windows) handler(enable) start
2025-9-26 15:06:07-debug: run package(web-mobile) handler(enable) start
2025-9-26 15:06:07-debug: run package(wechatgame) handler(enable) success!
2025-9-26 15:06:07-debug: run package(xiaomi-quick-game) handler(enable) success!
2025-9-26 15:06:07-debug: run package(cocos-service) handler(enable) start
2025-9-26 15:06:07-debug: run package(windows) handler(enable) success!
2025-9-26 15:06:07-debug: run package(im-plugin) handler(enable) start
2025-9-26 15:06:07-debug: run package(im-plugin) handler(enable) success!
2025-9-26 15:06:07-debug: run package(placeholder) handler(enable) start
2025-9-26 15:06:07-debug: run package(placeholder) handler(enable) success!
2025-9-26 15:06:07-debug: asset-db:worker-init: initPlugin (1289ms)
2025-9-26 15:06:07-debug: run package(xiaomi-quick-game) handler(enable) start
2025-9-26 15:06:07-debug: run package(cocos-service) handler(enable) success!
2025-9-26 15:06:07-debug: [Assets Memory track]: asset-db:worker-init start:24.53MB, end 204.26MB, increase: 179.74MB
2025-9-26 15:06:07-debug: Run asset db hook programming:beforePreStart ...
2025-9-26 15:06:07-debug: Run asset db hook engine-extends:beforePreStart ...
2025-9-26 15:06:07-debug: Run asset db hook engine-extends:beforePreStart success!
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_cubemapbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_fontsbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunksbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_contentbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_materialsbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: Run asset db hook programming:beforePreStart success!
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_renderpipelinebackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default-terrainbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_uibackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_skyboxbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_prefabbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\effectsbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\physicsbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\toolsbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: asset-db:worker-init (2121ms)
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\gizmobackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: asset-db-hook-engine-extends-beforePreStart (43ms)
2025-9-26 15:06:07-debug: asset-db-hook-programming-beforePreStart (43ms)
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\builtinbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\dependenciesbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\legacybackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\lighting-modelsbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\post-processbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\commonbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\chunks\surfacesbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-clipbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-graphbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-graph-variantbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\animation-maskbackground: #aaff85; color: #000;color: #000;
2025-9-26 15:06:07-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.3\resources\resources\3d\engine\editor\assets\default_file_content\auto-atlasbackground: #aaff85; color: #000;color: #000;
